hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
1000097402,Obavva,"Obbava's lover Badri gets killed while fighting a don who is after her father's wealth. To seek revenge, Badri's spirit enters Obbava's body to seek revenge.",Romance,2011,U/A 16+,127,not present,not present,movie
1260023111,Cars Toon: Heavy Metal Mater,"Mater is a rock star in a heavy metal and rises to the top with his hit song ""Dad Gum"". Lightning McQueen joins him on stage in the middle of a huge concert.",Animation,2010,U,3,not present,not present,movie
1260009604,Vinaya Vidheya Rama,"Ram, a righteous man, who is devoted to his foster brothers, finds his life falling apart when a cruel dictator targets his peace-loving family.",Action,2019,U/A 16+,127,not present,not present,movie
1000097138,Beladingalagi Baa,"It is love at first sight for Vivek when he sees Vasu at a wedding. Although her father, an upright police inspector, accepts the alliance, there is a hitch.",Romance,2008,U/A 13+,138,not present,not present,movie
1260086982,Embrace the Panda: Making Turning Red,"A close look into how Mei’s transformational journey came together, with behind-the-scenes access to Director Domee Shi and her core leadership crew.",Documentary,2022,U/A 7+,46,not present,not present,movie
1260023108,Cars Toon: Hiccups,"When Lightning McQueen gets hiccups, everyone in the Radiator Springs thinks they have the cure.",Animation,2013,U,1,not present,not present,movie
1000103355,Mata Ekvira Navsala Pavli,"Unhappiness looms over a rich businessman as his kids face endless trouble. On a friend's suggestion, he prays to Mata Ekvira. Will she grant him his wishes?",Drama,2009,U/A 13+,135,not present,not present,movie
1770016133,Ami Je Ke Tomar,"Aditya's life is anchored by his best friend and business associate, Prachi. One day, he bumps into a simple girl Esha and falls in love with her, unaware of Prachi's feelings for him.",Romance,2017,U/A 13+,129,not present,not present,movie
1000069344,Poola Rangadu (New),"When a fearless Pavitra helps an injured Shiva rescue his kidnapped nephew, her relationship with her fianc� falls in trouble. How will she handle both?",Drama,1986,U/A 13+,110,not present,not present,movie
1000106889,Football Champion,"Mathew Koshy and S.R.K. Nair are owners of football teams and are rivals. Problems arise when Nair buys Vijayan, the best player of Koshy's team.",Drama,1973,U,137,not present,not present,movie
1770021694,The Zen Diaries of Garry Shandling,"The documentary takes an in-depth look at the life and complex internal struggles of Garry Shandling, an influential stand-up comedian and actor.",Documentary,2018,U/A 16+,108,not present,not present,movie
1000106900,Abhishkar,"Ranbir saves Surhila from being raped and marries her against his father's wishes. When his family falls into trouble, Surhila comes to their rescue.",Romance,1990,U/A 16+,142,not present,not present,movie
1770002582,I Love You,"Rich boy Rahul loves Puja, a poor orphan brought up by her brother, Indra. After Rahul's mother insults him, Indra sets a few tasks for him to win Puja's hand.",Romance,2007,U,151,not present,not present,movie
1770002234,Never Been Kissed,"Josie Geller is a reporter disguised as a student, develops a crush on her English teacher Sam Coulson while working for her news story.",Romance,1999,U/A 13+,102,not present,not present,movie
1000221939,Kanaka,"A Hindi dubbed family drama about an auto driver, who has to go back to his hometown to fix things, which he had left during his childhood.",Drama,2018,U/A 16+,128,not present,not present,movie
1000235272,Giants of the Deep Blue,"Explore the lives of whales as they take us on an adventure of their family dynamics, social lives, and the threats faced by these fragile behemoths.",Animals & Nature,2019,U/A 7+,44,not present,not present,movie
1000057208,Singham - Yamudu 2,"Duraisingam goes undercover to find out about the illegal activities in Kakinada. However, things get intense as he encounters an international criminal, Danny.",Action,2013,U/A 13+,160,not present,not present,movie
1000106765,Karavali Hudugi,"Akku comes to Thirthahalli to earn a living. However, she faces many challenges because of male domination in the village.",Drama,2010,U/A 7+,137,not present,not present,movie
1770002637,Tulkalam,"Tulkalam is a Bengali action drama starring Mithun Chakraborty, Rachna Banerjee and Paoli Dam, directed by Haranath Chakraborty. It's the story of a village and a slum within, threatened by industrialisation that intends to encroach upon their fertile land and take it away. Watch the full movie, Tulkalam, online, on Hotstar.",Action,2007,U,127,not present,not present,movie
1000035234,Siruthai,A small-time thief's life changes when a little girl claims to be his daughter. He then decides to punish the criminals who are responsible for her plight.,Action,2011,U/A 13+,154,not present,not present,movie
1660010306,The Little Mermaid,"Ariel, a mermaid, is off on an adventure to save her father's beloved kingdom from the sea witch Ursula, with her best friends Flounder and Sebastian.",Animation,1989,U,82,not present,not present,movie
1000104353,Abhay,"Ill-treated and abused during childhood, two brothers grow up with different ideologies. Years later, a twist of fate puts them against each other.",Thriller,2001,U/A 16+,149,not present,not present,movie
1000036271,Ramjirao Speaking,"Three unemployed men get a kidnapper's call. In a comic turn of events, they hatch a plan to claim the ransom money for themselves.",Comedy,1989,U,140,not present,not present,movie
1000164665,Velli Velichathil,"Directed by National Award winning director, Madhu Kaithapram, Vellivelichathil stars John Brittas and Iniya. Upendran is a wealthy businessman settled abroad. When he meets bar dancer, Iniya, he falls in love with her and wants to marry her. Watch the full movie, Vellivelichathil online, only on Hotstar.",Drama,2014,U,101,not present,not present,movie
1000157269,Nombarathippoovu,"Padmini becomes attached to an orphan girl, Gigi, with special needs. Later, when her estranged husband tries to reconcile with her, she is in a dilemma.",Drama,1987,U,2,not present,not present,movie
1260020620,Chhapaak,"In a country where acid is cheaper than cold drink, acid-attack survivor Malti relentlessly fights for justice. A story of triumph over trauma.",Drama,2020,U/A 13+,120,not present,not present,movie
1610058659,Suta (The Daughter),"Suta, is the story of a bold and smart daughter who fights for the sacrifices of her mother which went unnoticed in the family.",Drama,2020,U/A 16+,23,not present,not present,movie
1260021312,Noelle,"When Kris Kringle decides to retire on Christmas Eve, Noelle must find her brother Nick and bring him back in time to save Christmas.",Comedy,2019,U,99,not present,not present,movie
1000163077,Sneha Prava,"Four orphans work for Gowri's father, who has always supported them. But after his death, these four and Gowri run into many problems.",Drama,2007,U/A 7+,140,not present,not present,movie
1000225697,Comet Catcher: Rosetta Landing,"It is a story of the ambitious space mission, the Rosetta Landing as, the orbiter is attempting touchdown after revolving around the comet 67P for ten years.",Documentary,2017,U/A 7+,43,not present,not present,movie
1260104526,Black,"A psycho killer murders people, buries their body parts in different locations and plants a tree on them. What makes him commit such heinous acts?",Thriller,2021,U/A 16+,19,not present,not present,movie
1000088276,Natudu,"Sakthivel, the village head, wants to marry off his foreign-returned brother to the girl of his dreams, who turns out to be an actress. Will she say yes?",Romance,2005,U/A 13+,128,not present,not present,movie
1770015694,Phillauri,"Karan returns to India to marry his girlfriend. Little does he realise that he will have to marry a tree first with a ghost, who now calls him her husband.",Romance,2017,U/A 13+,130,not present,not present,movie
1770020994,Amy Schumer: Live At The Apollo,"Schumer dominates with her provocative and unapologetic brand of humour as she headlines her first HBO stand-up comedy special at the Apollo Theater, New York.",Standup Comedy,2015,A,57,not present,not present,movie
1260010714,Bohurupi,"The search of his missing brother leads a man to a dreaded truth about him. But when he meets his brother's enemies, all hell breaks loose.",Action,2014,U/A 13+,146,not present,not present,movie
1000153170,Samara Simham,"Samara Simham is a Telugu action drama starring Suresh Gopi, Nedumudi Venu and Murali. Watch the full film online only on Hotstar.",Drama,1996,U/A 16+,115,not present,not present,movie
1000109447,Amanusha,"On an untamed island, a photoshoot goes awry and the models and crew members get killed mysteriously. But there is one survivor who may have all the answers.",Thriller,2014,U/A 16+,109,not present,not present,movie
1837046696,A Greeny Tale,"Separated by humans, a couple plant realizes the importance of companionship they are forced to stay away from each other in the same household.",Romance,2021,U/A 7+,7,not present,not present,movie
1260018112,101 Dalmatians,"Anita and Roger have to rescue the puppies of their dalmatians from Cruella De Vil, who wants to make an extravagant fur coat from the puppies.",Family,1996,U,102,not present,not present,movie
1260062909,Ashleel Pyaar,"A South Indian boy has a unique problem - giving gaalis. With this uncontrollable habit ruining his chances of getting married, will he ever find love?",Romance,2021,A,7,not present,not present,movie
1000101758,Vaada,"Pooja ends her relationship with an obsessive Karan. Fate brings them together years later, but she is now married to Rahul, who has lost his eyesight.",Thriller,2005,U/A 13+,120,not present,not present,movie
1000035945,Onaayum Aattukkuttiyum,"Chandru, a medical student, unknowingly helps a dying fugitive. Now, cops have begun chasing the escapee and Chandru.",Thriller,2013,U/A 16+,137,not present,not present,movie
1610014758,Choices,"While Ritesh and Yami are just a day away from their marriage, he makes a confession which may affect their upcoming life. How will Yami react?",Drama,2015,U/A 13+,4,not present,not present,movie
1000074327,Pisachi,"A loner violinist tries to save an injured girl, but she passes away and starts haunting him instead. Why is she torturing the man who saved her?",Horror,2015,U/A 16+,108,not present,not present,movie
1000216023,Express Khiladi,A pantry boy and a young girl fall for each other onboard a train bound for Chennai. They find themselves in danger when a gang of dacoits hijacks the train.,Action,2016,U/A 13+,149,not present,not present,movie
1260087241,Main Tulsi Tere Aangan Ki,"Sanjukta wholeheartedly raises Ajay, her husband’s illegitimate son, as her own. All is well until property division creates a crack in relationships.",Drama,1978,U,146,not present,not present,movie
1000044270,Masti,"Siddappaji kills a don's sibling to avenge his brother's murder and becomes famous as Masti. Later, he decides to change his ways when he falls in love.",Action,2007,U/A 16+,156,not present,not present,movie
1000154483,Marunattil Oru Malayali,"Desperate to get a job, Mathew, a Christian, poses as a Brahmin to work at an eatery. Is he ready to face the consequences?",Comedy,1971,U,137,not present,not present,movie
1770000676,The Big Year,"The film is about Big Year, a competition among birders, who can spot and identify the highest number of bird species in North America, in a calendar year.",Comedy,2011,U/A 7+,95,not present,not present,movie
1770002746,Royal Bengal Rahashya,"Feluda and his friends are invited to the ancestral home of noted hunter Mahitosh. Soon, Mahitosh's secretary is found dead. Can Feluda nab the killer?",Mystery,2011,U/A 13+,102,not present,not present,movie
1000014551,Swarajya – Marathi Paul Padate Pudhe,"Ram Pathare faces hurdles while arranging finance for his new venture. Frustrated and angry with the local MLA, he decides to take their power back.",Drama,2011,U/A 13+,143,not present,not present,movie
1000104632,Ishwar Sakshi,"A father promises to marry off his daughter to a young man with Lord Vishnu as witness. However, when he backs off, Madan must call upon the almighty witness.",Drama,2011,U,91,not present,not present,movie
1260054419,Venky Mama,"In an attempt to spruce up each other's love lives, an uncle-nephew duo realise they will have to part ways to stay alive. What will they do next?",Action,2019,U/A 16+,141,not present,not present,movie
1260073521,Pixar 2021 Disney+ Day Special,Join Pete Docter for a tour around Pixar and get a sneak peek at several upcoming Disney+ releases.,Documentary,2021,U,4,not present,not present,movie
1260104502,Saving Chintu,An LGBTQ American couple comes to India to adopt a child living with HIV in an orphanage. But will the couple be able to cope with the cultural challenges?,Drama,2020,U/A 7+,24,not present,not present,movie
1260017229,Cars,"A hotshot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family.",Animation,2006,U,116,not present,not present,movie
1000157274,Panchathanthram,Raja Vamana Varma dies mysteriously. Many murders follow. The government delegates anthropologist Dr Menon to investigate the deaths in and around the palace.,Thriller,1974,U/A 13+,141,not present,not present,movie
1000057137,Rajanna,"The villagers of Nelakondapalli seek solace in Rajanna's daughter's songs. However, trouble arises when a jealous landlord starts bullying her.",Action,2012,U/A 13+,129,not present,not present,movie
1260080662,Plan Panni Pannanum,A quirky rescue mission that begins with a kidnap takes a wild turn when the kidnapper gets embroiled with the kidnappee's affairs,Comedy,2021,U/A 13+,134,not present,not present,movie
1260024437,Penguins: Life On The Edge,The witty and tenacious team of filmmakers behind Disneynature's Penguins must once again brave the brutal Antarctic to fulfil their mission.,Animals & Nature,2020,U,77,not present,not present,movie
1610016909,Halwa,"Babli has left her unfaithful husband after just a month of marriage. While her father wants her to go back, Babli has other plans.",Drama,2017,U/A 13+,6,not present,not present,movie
1000234015,Hubble's Amazing Universe,"The updated version of the documentary sheds light on some of Hubble's latest observations like exoplanets, astrophysical jets, and the bubble nebula.",Science,2016,U/A 7+,44,not present,not present,movie
1610013846,The Frame,"Gathered together for photographs over different occasions, a family finds it cannot leave the frame set by the photographer. A short film about a family portrait.",Drama,2013,U/A 13+,7,not present,not present,movie
1260018352,Queen Of Katwe,"Phiona Mutesi is a small-town girl with big aspirations, but her life changes completely after being introduced to the game of chess.",Drama,2016,U/A 7+,124,not present,not present,movie
1660010698,Christopher Robin,"A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.",Adventure,2018,U/A 7+,103,not present,not present,movie
1000019467,Soundtrack,"Ronak, a music composer, loses his talent and hearing to drugs, alcohol and a devastating accident. Enter Gauri. Can she rekindle his passion for music?",Drama,2011,U/A 13+,125,not present,not present,movie
1260024242,Postman,"A young lady becomes a breath of fresh air in a postman's monotonous life, who uses a letter that she is searching for as the medium to get closer to her.",Romance,2017,U/A 13+,14,not present,not present,movie
1000231442,Sangili Bungili Darwaza Khol,"Vasu and Shweta's families are battling over the custody of a house, unaware of their relationship. Things change when a spooky secret about the house unravels.",Comedy,2017,U/A 13+,132,not present,not present,movie
1770016131,Irada,"A mysterious bomb blast occurs in one of the factories in Bhatinda. While investigating the matter, an NIA officer stumbles upon a deadly conspiracy.",Thriller,2017,U/A 16+,103,not present,not present,movie
1000163515,Mylanchi,"Mylanchi is a Malayalam thriller drama movie starring Shanavas, Ambika S, Balan K Nair, Janardhanan, Shuba, Anjali Naidu and directed by M Krishnan Nair. Students on a study tour encounter many strange happenings. The place they stay in is said to be haunted too. Is anyone using this haunted story to unleash chaos? Watch the full movie, Mylanchi, online, only on Hotstar.",Thriller,1982,U/A 13+,120,not present,not present,movie
1000115881,Chandramukhi,"Vivek and his friends visit Abhishek's old estate. Soon, mysterious incidents start taking place, putting all of them in danger.",Horror,2009,U/A 13+,74,not present,not present,movie
1260018131,Star Wars Rebels: The Siege Of Lothal,"After an absence fighting with the rebel fleet, the rebel crew returns to Lothal to save a defecting Imperial officer, only to be confronted by Darth Vader.",Animation,2015,U/A 7+,41,not present,not present,movie
1770021004,Primo,This adaptation of Antony Sher's 'If This Is a Man' is a monologue told as a memoir by an older Primo looking back at his life in Auschwitz.,Drama,2010,U/A 13+,80,not present,not present,movie
1770015725,Parapancha,"This psychological comedy revolves around Parapancha Bar and Restaurant, where people walk in with myriad problems, hoping to find solutions.",Comedy,2016,U/A 7+,134,not present,not present,movie
1260016768,Captain America: Civil War,The government's decision to push a Hero Registration Act to regulate heroes creates a rift among the Avengers and other heroes.,Superhero,2016,U/A 13+,2,not present,not present,movie
1820020498,Mini Banerjee Ghar Mein Hai,"In today's day and age of crumbling economies and high cost living, the perfect home is hard to find. And when found, how wise is it to simply let it go?",Horror,2019,U/A 13+,21,not present,not present,movie
1000109334,Janmandharam,"While fighting against the injustice towards villagers, four guys fall in trouble for taking up an evil landlord. Will their efforts pay off?",Action,1988,U/A 16+,140,not present,not present,movie
1260023090,Marvel Rising: Operation Shuri,"The lives of Secret Warriors are turned upside down by their latest mission: show Shuri, Wakanda's Crown Princess, what it's like to be an ordinary teenager.",Animation,2019,U,22,not present,not present,movie
1000106047,Ekalavya,"Ekalavya dreams of a career in sports, but there is nobody to guide him. When he eventually finds a trainer, he seems to have made the wrong choice.",Drama,2008,U/A 13+,106,not present,not present,movie
1260023093,Pluto Mail Dog,Pluto is pressed into duty to deliver a sack of mail to a remote arctic outpost helped by a playful arctic rabbit.,Animation,1947,U,6,not present,not present,movie
1000112990,Godhi Banna Sadharana Mykattu,"When an Alzheimer's patient goes suddenly missing, his son puts his dreams on hold to search for his father. But a murder plot may complicate things.",Drama,2016,U/A 7+,143,not present,not present,movie
1000102314,Meri Jung,"Advocate Thakral sends an innocent man to the gallows, leaving his family devastated and on the road. However, years later, he gets embroiled in his own game.",Drama,1985,U,156,not present,not present,movie
1260018141,Ant-Man,"Cat burglar Scott Lang must embrace his inner-hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world.",Superhero,2015,U/A 13+,117,not present,not present,movie
1000167767,Deepa,"Deepa is a Kannada drama starring Manjula, Ashok, Leelavathi, Hema Choudhary, Papamma, directed by C V Rajendran. Watch the full film, streaming on Hotstar.",Drama,2007,U/A 7+,115,not present,not present,movie
1000214602,Bindiya Chamkegi,Bindiya is hired by Shyam Kapoor to become his fake wife only to convince his sister to get married. Will their diabolical plan succeed?,Drama,1984,U,137,not present,not present,movie
1000231727,Nishyabda 2,"Three robbers try to dupe a visually impaired veteran, unaware of the horrors that await them.",Thriller,2018,U/A 16+,102,not present,not present,movie
1260018305,The Hunchback Of Notre Dame,"Based on Victor Hugo's classic novel, Quasimodo defies his evil guardian and ventures from his tower to the joyous Festival of Fools in the city.",Animation,1996,U,90,not present,not present,movie
1260064882,Collar Bomb,"A celebrated cop is forced to commit crimes before a suicide bomber blows up a school. As he races against time, the idyllic town around him descends into chaos.",Thriller,2021,U/A 16+,86,not present,not present,movie
1000074338,Baahubali - The Beginning,"Darkness befalls the Mahishmati kingdom after the assassination of beloved King Amarendra Baahubali. However, a deadly battle must be fought to restore justice.",Action,2015,U/A 13+,152,not present,not present,movie
1820032315,Aadat,A loving couple goes through a difficult time when a problem with the husband starts affecting their relationship.,Romance,2020,U/A 13+,13,not present,not present,movie
1260023099,Jack Jack Attack,"When babysitter Kari McKean tries to entertain Jack-Jack Parr with some brainy baby music, she triggers an unusual reaction.",Animation,2005,U,4,not present,not present,movie
1260073525,America the Beautiful,"Epic, grand portrait of the land across four regions on the most extreme continent. Coming in 2022.",Animals & Nature,2021,U,1,not present,not present,movie
1260077949,Eternals,"The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history, and civilizations",Superhero,2021,U/A 13+,155,not present,not present,movie
1000071045,Pathamudayam,"When an honest cop is killed by a dreaded don, a criminal who's a lookalike of the slain officer is asked to take his place to unsettle the underworld don.",Thriller,1985,U/A 13+,134,not present,not present,movie
1000067440,Anthima Theerpu,"Fear takes over a medical college when three students are murdered mysteriously. When the police fail to find evidence, DIG Daisy Wilfred steps in.",Drama,2011,U/A 16+,145,not present,not present,movie
1000106437,Chithram,Vishnu agrees to act as Kalyani's husband for a fee that kick-starts a hilarious journey. Things takes a striking turn when Vishnu reveals his true identity.,Comedy,1988,U,156,not present,not present,movie
1770002581,Josh,"Indra saves his best friend's sister, Anuradha, from a bad situation due to an ongoing family feud. But Anuradha is not yet out of danger.",Romance,2010,U/A 16+,143,not present,not present,movie
1836061476,Time Machine,"A househusband has left his job to work on his time travel project. However, his wife struggles to run the house alone.",Science,2019,U/A 13+,12,not present,not present,movie
1000098184,Saacha,"A man is imprisoned for killing his lover's brother. After the jail term, he meets someone new. Will new love bloom, or will his past haunt him?",Action,2011,U/A 13+,114,not present,not present,movie
1260061996,Avalum Naanum,"Rajinikanth, an MBA student, falls for Leela. A lovers' road trip, culminating in an accident and attempted murder, uncovers hidden truths in both their lives.",Action,2016,U/A 16+,136,not present,not present,movie
1000044072,Galipata,"While on a visit to an army veteran's farmhouse, Ganesh falls in love with his widowed daughter-in-law. But is she interested in him?",Romance,2008,U/A 7+,143,not present,not present,movie
1000070204,Raghuvaran B. Tech,"An engineer without a job, Raghuvaran slips into depression after his mother dies. However, life changes when he gets a project and falls for his neighbour.",Drama,2015,U/A 13+,125,not present,not present,movie
1000158229,Nizhalattam,"After his father's death, Ravi takes over his wealth and business. However, when he begins to spend lavishly, the family gets worried about the family business.",Family,1970,U,157,not present,not present,movie
1000116120,Shumbha Nishumbha,"Jamindhar and Nagayya are powerful men in the village and rule it with tyranny. Chandra, a young woman, rises up against them.",Drama,1980,U/A 13+,108,not present,not present,movie
1770020944,Capturing Mary,"A young man ushers an older woman into a dark exploration of her past - back to the time when, as a young girl, she met a stranger who changed her life forever.",Drama,2009,U/A 16+,100,not present,not present,movie
1000158752,Puthiya Akasam Puthiya Bhoomi,"The government sends an engineer to build a dam in a drought-hit village. However, an evil force hinders his work.",Drama,1962,U,155,not present,not present,movie
1000004427,Dum Maaro Dum,"When Lorry's girlfriend gets a US scholarship, he begins smuggling drugs. Soon he finds himself stuck deep in the mess with drug peddlers, runners and cops.",Thriller,2011,U/A 16+,121,not present,not present,movie
1610013827,Trunk Call,"Set in the India of the 80s, when getting a telephone connection took months. A phone call with loved ones who lived far away, was an eagerly anticipated event.",Drama,2019,U,18,not present,not present,movie
1000102753,Nandini Estate,"Nandini's visually impaired parents wish to get her married. However, some of her relatives have their eye on her property. How will she save herself from them?",Drama,2009,U/A 7+,115,not present,not present,movie
1000055938,Aatma (Haunted),"When Rehan tries to sell a haunted mansion, he comes across two spirits, Iyar and Meera. He must now go back in time to save Meera from getting raped by Iyar.",Horror,2011,U/A 16+,128,not present,not present,movie
1260009770,Megafestivals: Ganpati,"This Nat Geo special gives viewers a glimpse into behind-the-scenes workings of the famed Lalbagh Cha Raja, eponymous with the Ganpati festival in Mumbai.",Documentary,2019,U,42,not present,not present,movie
1770016123,Sakhavu,"Student leader Krishna Kumar wants to make it big in politics by hook or crook. Things turn around when his path crosses with that of a veteran comrade, Sakhavu Krishnan.",Drama,2017,U/A 13+,154,not present,not present,movie
1260027280,Dinosaur,Aladar and his misfit group of friends race against time to reach the safety of their nesting grounds before the meteors devastate the landscape.,Animation,2000,U/A 7+,81,not present,not present,movie
1000061111,Santa,"Santha, who cares for his mentally ill sisters, becomes a scapegoat in a police case and sent to jail. He emerges a changed man and then leads a criminal gang.",Action,2007,U/A 16+,147,not present,not present,movie
1770003580,Ishq Wala Love,"Ajinkya, a lawyer, has a chance encounter with Ovi, a banker. They fall in love, but the relationship suffers a setback when Ajinkya asks Ovi to marry him.",Romance,2014,U,113,not present,not present,movie
1770005015,Inside Indian Naval Academy,"National Geographic takes you through a journey filled with strength and determination inside the Indian Naval Academy, Asia's largest Naval Academy.",Documentary,2017,U,42,not present,not present,movie
1260076066,Atrangi Re,Runaway Rinku gets forcefully married to an already engaged Vishu. The love triangle gets weirder when Rinku's lover Sajjad shows up.,Romance,2021,U/A 13+,136,not present,not present,movie
1260017839,Alice Through The Looking Glass,Alice returns to the wonderland and discovers that her friend the Hatter is in trouble. She must travel back in time and save him from the Red Queen.,Adventure,2016,U/A 7+,112,not present,not present,movie
1260038990,Okavango: River Of Dreams: Divine Journeys,This special provides a look behind the scenes that took place during the production of the Okavango series.,Documentary,2019,U/A 7+,44,not present,not present,movie
1000238362,War Elephants,Experts Bob and Joyce Poole travel to Gorongosa National Park in Mozambique to meet traumatized elephants and make peace with them after years of conflict.,Animals & Nature,2016,U/A 7+,45,not present,not present,movie
1260044916,The Strongest Man in the World,Dexter Riley and his friends accidentally discover a new chemical mixed with a cereal seems to give anyone temporary superhuman strength.,Comedy,1975,U/A 7+,91,not present,not present,movie
1835056102,Main Tumhara,"Love comes with a lot of complications and not all love stories have the perfect endings. Main Tumhara is one such story about love, loss, ego and sacrifice.",Drama,2021,U/A 7+,11,not present,not present,movie
1260057423,Sangathalaivan,"A workplace tragedy has Rangan, a power loom worker, crossing paths with a communist, Sivalingam, and makes him rethink his role in society.",Drama,2021,U/A 16+,123,not present,not present,movie
1000102755,Nayi Neralu,"An old couple believes that a 20-year-old boy is their reincarnated son. When their daughter-in-law reluctantly accepts the situation, their lives get affected.",Drama,2007,U/A 7+,130,not present,not present,movie
1000013709,Matru Ki Bijlee Ka Mandola,"Bijlee, a rich industrialist's daughter, decides to marry a politico's son, leaving her dad's Man Friday, Matru, heartbroken. What happens when she finds out?",Comedy,2013,U/A 13+,143,not present,not present,movie
1770020707,The Inventor: Out For Blood In Silicon Valley,"The movie looks at the rise and fall of Theranos, a health care startup that was a multibillion-dollar fraud.",Documentary,2019,U/A 16+,113,not present,not present,movie
1100022684,Vikram Dhadha,"When Vijay, the most trusted aide of the slain kingpin Kali, is killed, his brother vows in fervour to avenge his murder.",Action,2011,U/A 16+,121,not present,not present,movie
1770021222,At the Heart of Gold: Inside the USA Gymnastics Scandal,This documentary shares the difficult experiences faced by the victims of USA gymnastics scandal and explores the weak points in the sports system.,Documentary,2019,A,88,not present,not present,movie
1000060074,Hudugaru,"Three guys help their friend to marry his love against her father's wishes. But, when they find themselves in trouble, they are forced to question the lovers.",Drama,2011,U/A 7+,142,not present,not present,movie
1000100687,Aa Marma,"A filmmaker and an actor decide to make a horror film in a haunted house. A crime reporter too is shooting there. Soon, they all are in for a spooky surprise.",Horror,2012,U/A 16+,1,not present,not present,movie
1260051934,55km/sec,"As a meteor is about to hit Earth, two people find a fragile connection just before the world ends. Will their happily ever after begin at the end?",Drama,2021,U/A 7+,22,not present,not present,movie
1000154343,Malootty,"Five-year-old Malootty, her family's darling, wins hearts of whomever she meets. One day, while on vacation, she falls into a borewell when playing.",Family,1992,U,106,not present,not present,movie
1000041467,Idiots,"A rich girl decides to frame her philandering boyfriend for a crime he never committed. However, a petty thief's arrival leads to a series of comical chaos.",Comedy,2012,U/A 13+,109,not present,not present,movie
1000158442,North 24 Katham,"Harikrishnan, a software engineer, suffers from obsessive-compulsive disorder. A job assignment to Trivandrum changes his life for good.",Drama,2013,U,121,not present,not present,movie
1000105597,Mathai Kuzhappakkaranalla,"Auto driver Mathai always helps the needy. However, on the day of a strike, he tries to resolve a doctor and his wife's fight, leading to a series of conflicts.",Comedy,2014,U,105,not present,not present,movie
1000208956,Amanat,"Tiya unconditionally loves Dibyenda, but they break up. However, Rana, the man behind their separation, decides to help them reunite.",Romance,1989,U/A 13+,131,not present,not present,movie
1260101488,Sneakerella,"El, an aspiring sneaker designer finds the courage to dream big after a chance encounter with Kira King, a Manhattan Princess Charming of sorts.",Comedy,2022,U/A 13+,110,not present,not present,movie
1000044264,Thangiya Mane,"Thangiya Mane is a Kannada drama starring Vijay, Swathi, Bhavya, Shobaraj, Dharma and Sarika. Written, directed and produced by M.S. Srinivas, the film explores the limits of sister's love and family's devotion. Watch the full film, streaming on Hotstar.",Drama,2007,U/A 7+,145,not present,not present,movie
1000160350,Sopanam,"Sopanam is a Malayalam drama starring J V Somayajulu, Manoj K Jayan and Chippy. On seeing Anandan's passion for music, a famous singer decides to teach him. However, their relationship turns sour when Anandan falls in love with the singer's daughter. Watch the full film, online only on Hotstar.",Romance,1994,U,144,not present,not present,movie
1000055392,Yamudu (Singham),"Duraisingam is a fierce cop who falls in love with Kavya. Their lives take an action-packed turn when they cross paths with Mayil Vaaganam, an extortionist.",Action,2010,U/A 13+,143,not present,not present,movie
1000063862,Ithi Oka Vairam,"Sivarajan fights to get justice for his daughter, who was raped and murdered. However, when law turns its back on him, he finds another way to seek revenge.",Drama,2010,U/A 13+,125,not present,not present,movie
1770001029,The Sound Of Music,"Maria arrives at the Von Trapp mansion as governess to the seven children of a widowed naval captain bringing love, life, and music into their lives.",Musical,1965,U,174,not present,not present,movie
1000088043,Chandrakala,"When a family decides to sell off their ancestral house in the village, a series of spooky murders reveal the tragic story of a wandering soul.",Drama,2014,U/A 16+,139,not present,not present,movie
1260065488,Ultimate Viper: Fear The Fang,This feature explains why the venomous vipers are so lethal and why should we protect them?,Animals & Nature,2021,U/A 7+,43,not present,not present,movie
1000105982,Aadhaaram,"Bapputty decides to rebuild his life after his release from prison. However, he gets entangled in his sister's family problems.",Drama,1992,U/A 7+,133,not present,not present,movie
1000108393,Aayushman Bhava,"Govindan and Soorya meet at a suicide point. Dejected, both have come to end their lives. However, they decide to help each other to resolve their issues.",Family,1998,U/A 7+,119,not present,not present,movie
1770000931,Epic,Mary is transported to a deep forest that is in a war between the forces of good and evil. She joins forces with a rag-tag group to save their and her worlds.,Animation,2013,U/A 7+,98,not present,not present,movie
1260103907,Robert D'Souza The Dog Feeder,Robert and his wife unconditionally love stray dogs and have been feeding them for almost 25 years. Here's a story of humanity and selfless service.,Docudrama,2021,U/A 13+,20,not present,not present,movie
1000101223,Creature 3D,"Ahana acquires a hotel in the hills. At the launch party, she meets Kunal and they fall in love. But a strange creature begins to terrorise them!",Horror,2014,U/A 13+,127,not present,not present,movie
1260018346,Pocahontas,"John, an English soldier, and Pocahontas, the daughter of an Algonquin chief, share a romance when English colonists invade seventeenth-century Virginia.",Animation,1995,U,77,not present,not present,movie
1000110681,Kannappanunni,"A search is on for a suitable groom for a princess. However, she is caught in a dilemma when she is forced to marry a logger who saved her life.",Romance,1977,U/A 13+,163,not present,not present,movie
